state_name,state_code,county_name,population,total_votes,turnout,college_educated,households_total,households_mean_income,households_median_income,families_total,families_mean_income,families_median_income,_merge
Iowa,IA,Mills County,14633.0,8223.0,0.5619490193398483,3344,5349,109588,87810,3634,126555,106778,both
Iowa,IA,Mitchell County,10518.0,5757.0,0.5473474044495151,1732,4477,90326,68704,2856,107754,88269,both
Iowa,IA,Monona County,8493.0,4616.0,0.5435064170493348,1214,3891,76738,62944,2329,93619,80893,both
Iowa,IA,Monroe County,7504.0,4146.0,0.5525053304904051,1091,2991,82429,72518,1847,92582,84061,both
Iowa,IA,Montgomery County,10139.0,5061.0,0.49916165302298054,1421,4609,83851,63190,2947,90692,79498,both
Iowa,IA,Muscatine County,42218.0,19695.0,0.4665071770334928,6896,17170,87676,69512,11469,102828,88225,both
Iowa,IA,O'Brien County,14012.0,7501.0,0.5353268626891237,2264,5791,81625,68216,3676,99383,93516,both
Iowa,IA,Osceola County,5978.0,3219.0,0.538474406155905,683,2606,84494,69138,1598,97796,81518,both
Iowa,IA,Page County,15014.0,7297.0,0.486013054482483,2177,6161,74484,57752,3625,91039,76024,both
Iowa,IA,Palo Alto County,8810.0,4976.0,0.5648127128263337,1265,3739,84394,68963,2178,103582,94417,both
Iowa,IA,Plymouth County,25722.0,13931.0,0.5415986315216547,4345,10297,103320,81600,7125,120378,94139,both
Iowa,IA,Pocahontas County,6976.0,3573.0,0.5121846330275229,982,3084,80616,63423,1808,97663,81250,both
Iowa,IA,Polk County,505255.0,255563.0,0.5058099375562835,138316,202404,106356,81621,123050,129195,103316,both
Iowa,IA,Pottawattamie County,93179.0,44411.0,0.47662026851543804,15483,37531,90639,71446,23615,107209,88420,both
Iowa,IA,Poweshiek County,18453.0,9971.0,0.5403457432395816,3571,7791,86811,64837,4456,114513,91543,both
Iowa,IA,Ringgold County,4642.0,2683.0,0.5779836277466609,842,1869,91608,69821,1302,106215,87628,both
Iowa,IA,Sac County,9686.0,5448.0,0.5624612843278959,1529,4251,90666,70991,2636,109424,87244,both
Iowa,IA,Scott County,174270.0,89743.0,0.5149652837550927,45132,72675,101656,76363,44848,124473,99650,both
Iowa,IA,Shelby County,11806.0,6486.0,0.5493816703371167,1968,4983,91881,67690,3222,111023,90444,both
Iowa,IA,Sioux County,36246.0,18881.0,0.520912652430613,7147,12576,104234,84736,9366,121125,101452,both
Iowa,IA,Story County,98566.0,49200.0,0.49915792463932795,30787,38708,95068,69006,18912,140337,116208,both
Iowa,IA,Tama County,16833.0,8594.0,0.5105447632626389,2307,6731,84210,67955,4490,97709,82571,both
Iowa,IA,Taylor County,5924.0,3078.0,0.5195813639432816,654,2471,83448,67279,1600,97841,79310,both
Iowa,IA,Union County,11906.0,5996.0,0.5036116243910633,2075,5055,73974,56813,2922,92935,80000,both
Iowa,IA,Van Buren County,7266.0,3622.0,0.498486099642169,1031,2898,76307,60183,1823,90362,75139,both
Iowa,IA,Wapello County,35166.0,14571.0,0.41434908718648694,4691,14088,80944,60034,9177,88745,70621,both
Iowa,IA,Warren County,55205.0,32662.0,0.5916493071279776,12149,20219,111116,92990,14326,128882,112091,both
Iowa,IA,Washington County,22560.0,11551.0,0.5120124113475177,4017,9048,92270,71339,6026,107098,87727,both
Iowa,IA,Wayne County,6557.0,3119.0,0.47567485130395,703,2554,85767,59118,1672,98029,77440,both
Iowa,IA,Webster County,36485.0,16706.0,0.45788680279566946,5221,15641,82910,68054,8389,104667,89099,both
Iowa,IA,Winnebago County,10571.0,5627.0,0.532305363730962,1925,4591,84968,63719,2810,106285,83987,both
Iowa,IA,Winneshiek County,19815.0,11927.0,0.6019177390865506,4351,8197,97497,75652,5151,120480,97114,both
Iowa,IA,Woodbury County,105951.0,42674.0,0.4027710922973827,16624,40503,88318,70147,25964,103676,87337,both
Iowa,IA,Worth County,7297.0,4278.0,0.5862683294504591,1131,3195,88871,76875,2114,106550,95769,both
Iowa,IA,Wright County,12656.0,5706.0,0.45085335018963335,2100,5352,87764,64033,3570,97235,76402,both
Kansas,KS,Allen County,12412.0,5600.0,0.4511762810183693,1903,5014,69378,57618,3329,82584,73658,both
Kansas,KS,Anderson County,7838.0,3791.0,0.4836693033937229,837,3287,74313,64925,2303,88757,78727,both
Kansas,KS,Atchison County,16016.0,7255.0,0.45298451548451546,2400,5876,78019,62164,3786,93130,84605,both
Kansas,KS,Barber County,4071.0,2170.0,0.5330385654630312,783,1806,78910,57615,1174,97387,76085,both
Kansas,KS,Barton County,24899.0,10570.0,0.4245150407646893,3788,10219,73254,56733,6455,88963,74278,both
Kansas,KS,Bourbon County,14408.0,6572.0,0.45613548028872847,2460,5770,77037,67555,3768,93121,84202,both
Kansas,KS,Brown County,9250.0,4258.0,0.4603243243243243,1234,3719,76674,58886,2268,95048,76806,both
Kansas,KS,Butler County,68632.0,32236.0,0.46969343746357384,15091,25025,98834,80375,18261,115342,95397,both
Kansas,KS,Chase County,2579.0,1462.0,0.5668863900736719,557,1145,72786,54518,730,94274,73365,both
Kansas,KS,Chautauqua County,3347.0,1527.0,0.4562294592172094,464,1315,72939,54592,867,82176,60662,both
Kansas,KS,Cherokee County,19054.0,8717.0,0.45748924110423006,2750,7727,70814,58274,5136,86747,74154,both
Kansas,KS,Cheyenne County,2636.0,1422.0,0.539453717754173,412,1186,71088,55765,642,83945,69679,both
Kansas,KS,Clark County,1847.0,1014.0,0.5489983757444504,447,813,83979,65515,511,89452,78750,both
Kansas,KS,Clay County,8007.0,4113.0,0.5136755339078306,1372,3629,78647,63136,2465,90784,72423,both
Kansas,KS,Cloud County,8854.0,4047.0,0.4570815450643777,1355,3670,70287,57333,2234,83842,72667,both
Kansas,KS,Coffey County,8251.0,4377.0,0.5304811537995394,1331,3547,86049,67377,2379,97651,85781,both
Kansas,KS,Comanche County,1655.0,874.0,0.5280966767371601,251,821,64129,49417,454,86263,76250,both
Kansas,KS,Cowley County,34157.0,13505.0,0.3953801563369148,5732,13339,77057,58263,8313,84246,75293,both
Kansas,KS,Crawford County,38764.0,16334.0,0.4213703436177897,8084,15897,68884,50311,9373,83769,67733,both
Kansas,KS,Decatur County,2712.0,1452.0,0.5353982300884956,604,1373,71773,52030,774,92981,74167,both
Kansas,KS,Dickinson County,18445.0,9144.0,0.4957441040932502,2930,7958,83526,67982,5370,96606,81891,both
Kansas,KS,Doniphan County,7493.0,3577.0,0.47737888696116376,1092,2670,85580,72833,1871,99351,88872,both
Kansas,KS,Douglas County,120553.0,58041.0,0.48145628893515713,41390,49939,93634,68756,25958,127574,105884,both
Kansas,KS,Edwards County,2733.0,1269.0,0.4643249176728869,424,1187,75339,53792,761,95934,78355,both
Kansas,KS,Elk County,2467.0,1338.0,0.542359140656668,383,1076,66434,56087,699,72176,65750,both
Kansas,KS,Ellis County,28810.0,13511.0,0.46896910794862895,7542,12186,89458,59889,6981,103066,88222,both
Kansas,KS,Ellsworth County,6357.0,2758.0,0.43385244612238477,1113,2329,83519,66792,1553,101288,86994,both
Kansas,KS,Finney County,37466.0,10782.0,0.28778092136870764,4753,13198,89602,72437,9236,101542,86486,both
Kansas,KS,Ford County,33980.0,8224.0,0.2420247204237787,4387,11768,85037,70495,8201,94372,81362,both
Kansas,KS,Franklin County,26125.0,12708.0,0.4864306220095694,4649,10289,85098,72142,7148,99800,89047,both
Kansas,KS,Geary County,35047.0,9163.0,0.26144891146175137,5084,13787,68988,57344,9472,76704,68283,both
Kansas,KS,Gove County,2735.0,1396.0,0.5104204753199268,409,1171,82068,63203,752,101095,82917,both
Kansas,KS,Graham County,2376.0,1287.0,0.5416666666666666,483,1181,67115,52909,728,77615,61800,both
Kansas,KS,Grant County,7147.0,2220.0,0.31061984049251434,1111,2377,111074,72484,1656,103754,76129,both
Kansas,KS,Gray County,5743.0,2193.0,0.3818561727320216,913,2078,96744,77885,1602,107614,93136,both
Kansas,KS,Greeley County,1181.0,593.0,0.502116850127011,296,524,94983,78819,364,100846,84583,both
Kansas,KS,Greenwood County,5870.0,2884.0,0.4913117546848382,833,2604,80201,58276,1643,87952,69080,both
Kansas,KS,Hamilton County,2437.0,815.0,0.33442757488715635,316,770,79656,61929,550,90181,81136,both
Kansas,KS,Harper County,5435.0,2555.0,0.47010119595216193,806,2205,71347,55417,1390,86742,66964,both
Kansas,KS,Harvey County,33504.0,16086.0,0.480121776504298,7293,13478,86664,73269,9132,101885,85557,both
Kansas,KS,Haskell County,3630.0,1278.0,0.35206611570247937,537,1384,87442,69138,951,105540,96197,both
Kansas,KS,Hodgeman County,1655.0,966.0,0.5836858006042296,328,666,86249,63125,389,103374,83750,both
Kansas,KS,Jackson County,13368.0,6474.0,0.48429084380610415,1984,5100,85712,72703,3479,99651,90122,both
Kansas,KS,Jefferson County,18327.0,9927.0,0.5416598461286626,3301,7390,95339,77393,5081,113254,96315,both
Kansas,KS,Jewell County,2847.0,1574.0,0.5528626624517036,426,1268,72764,52344,832,82719,70577,both
Kansas,KS,Johnson County,622237.0,343780.0,0.5524904497803892,250115,244777,142699,107261,162888,171138,131831,both
Kansas,KS,Kearny County,3823.0,1301.0,0.3403086581218938,360,1365,89951,74135,997,91820,74653,both
Kansas,KS,Kingman County,7066.0,3947.0,0.5585904330597227,1231,3088,78018,59819,1947,96689,76806,both
Kansas,KS,Kiowa County,2374.0,1107.0,0.466301600673968,467,948,101036,73214,599,117522,85625,both
Kansas,KS,Labette County,19728.0,7921.0,0.40151054339010545,2958,8057,70700,55439,4761,89487,73764,both
Kansas,KS,Lane County,1529.0,843.0,0.55134074558535,263,725,81118,53042,412,98381,82083,both
Kansas,KS,Leavenworth County,83518.0,36547.0,0.4375942910510309,21098,29754,104102,86906,20572,123032,107647,both
Kansas,KS,Lincoln County,2920.0,1507.0,0.5160958904109589,468,1221,72920,53546,719,91563,73750,both
Kansas,KS,Linn County,9860.0,5016.0,0.5087221095334685,1571,4299,82270,59200,2850,95923,79206,both
Kansas,KS,Logan County,2665.0,1400.0,0.525328330206379,516,1238,91409,71389,735,108187,85063,both
Kansas,KS,Lyon County,32172.0,13256.0,0.41203531020763395,5744,13322,72659,59078,7756,90314,77542,both
Kansas,KS,Marion County,11690.0,5870.0,0.5021385799828914,2351,4692,85216,63438,2983,96828,79818,both
Kansas,KS,Marshall County,9933.0,4968.0,0.5001510117789187,1398,4101,83404,70828,2745,101330,83873,both
Kansas,KS,McPherson County,30091.0,14104.0,0.4687115748895018,6923,12151,88756,77701,8195,103055,93053,both
Kansas,KS,Meade County,3911.0,1695.0,0.4333929941191511,587,1496,111777,74868,969,98126,90607,both
Kansas,KS,Miami County,35320.0,18685.0,0.5290203850509626,7774,13532,106267,88000,9596,125790,109861,both
Kansas,KS,Mitchell County,5719.0,3172.0,0.5546424200034971,1050,2567,79841,58233,1679,93661,71250,both
Kansas,KS,Montgomery County,30568.0,12441.0,0.40699424234493586,4629,12871,67132,53242,7810,81168,69071,both
Kansas,KS,Morris County,5334.0,2792.0,0.5234345706786652,1101,2499,76802,56716,1503,95731,77226,both
Kansas,KS,Morton County,2580.0,1060.0,0.4108527131782946,311,950,76315,65625,594,92343,82234,both
Kansas,KS,Nemaha County,10114.0,5620.0,0.5556654142772395,2143,4047,98052,77375,2713,112802,98625,both
Kansas,KS,Neosho County,15420.0,6784.0,0.4399481193255512,2368,6322,71143,55704,4008,89656,78352,both
Kansas,KS,Ness County,2618.0,1363.0,0.5206264323911383,475,1163,99145,66107,816,116615,91875,both
Kansas,KS,Norton County,5330.0,2270.0,0.425891181988743,784,1917,65945,50305,1090,87157,71447,both
Kansas,KS,Osage County,15824.0,7892.0,0.4987360970677452,2355,6362,81759,70216,4251,94527,84759,both
Kansas,KS,Osborne County,3427.0,1774.0,0.5176539247154947,585,1609,76525,59408,914,98188,80568,both
Kansas,KS,Ottawa County,5818.0,3003.0,0.5161567548985906,1072,2377,89408,76755,1722,101210,88857,both
Kansas,KS,Pawnee County,6126.0,2675.0,0.4366634018935684,929,2415,90081,63625,1189,124354,93029,both
Kansas,KS,Phillips County,4761.0,2747.0,0.5769796261289645,789,2182,75789,61235,1210,99159,79063,both
Kansas,KS,Pottawatomie County,26382.0,13472.0,0.5106512015768326,6087,9084,103077,87694,6564,121013,106369,both
Kansas,KS,Pratt County,9082.0,4082.0,0.4494604712618366,1618,3521,83123,64348,2079,106358,80993,both
Kansas,KS,Rawlins County,2463.0,1403.0,0.5696305318717012,330,1166,72855,65000,725,85356,75750,both
Kansas,KS,Reno County,61497.0,26940.0,0.4380701497634031,9125,25344,76600,60498,15066,95180,78405,both
Kansas,KS,Republic County,4627.0,2443.0,0.5279878971255674,855,1994,68213,53611,1130,87171,71357,both
Kansas,KS,Rice County,9260.0,3966.0,0.42829373650107994,1552,3694,78776,63947,2361,98819,77420,both
Kansas,KS,Riley County,71402.0,24313.0,0.34050866922495165,20023,27137,82458,59560,13913,110462,84939,both
Kansas,KS,Rooks County,4778.0,2534.0,0.5303474257011301,880,2142,78805,61596,1349,91205,81875,both
Kansas,KS,Rush County,2830.0,1606.0,0.5674911660777385,506,1382,93181,60288,736,125759,70313,both
Kansas,KS,Russell County,6723.0,3301.0,0.4910010412018444,868,3099,69802,53902,1683,93678,72829,both
Kansas,KS,Saline County,53098.0,23226.0,0.43741760518286943,11091,22299,80637,63316,13298,103358,85061,both
Kansas,KS,Scott County,4922.0,2135.0,0.43376676147907356,1244,2190,83157,67788,1489,95628,87546,both
Kansas,KS,Sedgwick County,528469.0,214152.0,0.4052309596210941,113824,205024,91563,67675,129103,109393,86412,both
Kansas,KS,Seward County,21067.0,4565.0,0.21668960934162435,1740,7208,78653,62269,4779,90267,76250,both
Kansas,KS,Shawnee County,177746.0,81819.0,0.46031415615541277,40761,74528,87070,66043,45637,107673,88932,both
Kansas,KS,Sheridan County,2423.0,1373.0,0.5666529096161783,420,1022,105689,70000,579,137933,103250,both
Kansas,KS,Sherman County,5844.0,2593.0,0.4437029431895962,963,2358,107922,64444,1521,104193,73709,both
Kansas,KS,Smith County,3590.0,2006.0,0.5587743732590529,677,1578,78567,57024,955,99874,83795,both
Kansas,KS,Stafford County,3909.0,1909.0,0.4883601944231261,734,1598,87716,63786,1076,104267,83300,both
Kansas,KS,Stanton County,1901.0,664.0,0.3492898474487112,325,822,89018,70361,497,76585,71115,both
Kansas,KS,Stevens County,5077.0,1835.0,0.3614339176679141,539,1789,90085,61909,1274,104608,69808,both
Kansas,KS,Sumner County,22334.0,10549.0,0.4723291842034566,4155,8974,78544,60348,5603,97873,82406,both
Kansas,KS,Thomas County,7865.0,3664.0,0.46586141131595676,1716,3101,96561,73575,1961,118181,97011,both
Kansas,KS,Trego County,2731.0,1587.0,0.5811058220432076,615,1346,91101,73375,903,114058,92068,both
Kansas,KS,Wabaunsee County,7057.0,3836.0,0.5435737565537764,1282,2616,85958,70536,1785,102341,86506,both
Kansas,KS,Wallace County,1509.0,748.0,0.49569251159708416,234,660,78237,60263,386,98407,79000,both
Kansas,KS,Washington County,5504.0,2700.0,0.49055232558139533,908,2371,79440,62452,1372,96362,79211,both
Kansas,KS,Wichita County,2082.0,860.0,0.41306436119116235,285,878,91654,71282,567,115959,87557,both
Kansas,KS,Wilson County,8382.0,3603.0,0.42984967788117395,1267,3515,76102,57056,2394,87330,74135,both
Kansas,KS,Woodson County,3115.0,1506.0,0.48346709470304977,562,1226,68097,48152,755,80663,66750,both
Kansas,KS,Wyandotte County,165281.0,50602.0,0.30615739256175845,23175,61241,75022,60582,38831,85755,72448,both
Kentucky,KY,Adair County,19264.0,8971.0,0.46568729235880396,2639,6986,67347,50316,4482,84747,64569,both
Kentucky,KY,Allen County,21788.0,9418.0,0.43225628786487974,2591,7852,77190,59029,5538,94006,76166,both
Kentucky,KY,Anderson County,24613.0,13090.0,0.5318327712997196,4496,9496,88199,71747,6648,103851,85921,both
Kentucky,KY,Ballard County,7582.0,4088.0,0.5391717225006595,1074,3121,83257,64740,2176,100130,82747,both
Kentucky,KY,Barren County,45008.0,19799.0,0.4398995734091717,5615,17972,69614,49171,12129,83026,61990,both
Kentucky,KY,Bath County,12975.0,5389.0,0.4153371868978805,1280,4743,80031,54128,3244,99415,69492,both
Kentucky,KY,Bell County,23317.0,9337.0,0.4004374490714929,2426,9526,48307,32403,5961,61218,46263,both
Kentucky,KY,Boone County,140496.0,67382.0,0.4796008427286186,33861,50341,116044,94752,35542,133142,114142,both
Kentucky,KY,Bourbon County,20134.0,9535.0,0.47357703387305056,3617,8128,79370,56322,5215,96850,76560,both
Kentucky,KY,Boyd County,47826.0,20951.0,0.43806716012210933,6997,19016,75673,60659,12299,89847,72397,both
Kentucky,KY,Boyle County,30988.0,14371.0,0.4637601652252485,5954,11806,81976,61635,7907,98112,78151,both
Kentucky,KY,Bracken County,8426.0,4146.0,0.492048421552338,991,3263,79534,59521,2420,86193,76336,both
Kentucky,KY,Breathitt County,12953.0,5113.0,0.3947348104686173,1644,5532,54263,41101,3588,63467,54978,both
Kentucky,KY,Breckinridge County,21124.0,10046.0,0.47557280818026887,2202,7647,74513,53673,5112,87771,70845,both
Kentucky,KY,Bullitt County,84863.0,43187.0,0.5089025841650661,11682,31425,94063,77640,23389,105128,90615,both
Kentucky,KY,Butler County,12375.0,5942.0,0.4801616161616162,856,4561,61584,52003,3116,74021,67125,both
Kentucky,KY,Caldwell County,12551.0,6188.0,0.49302844394868933,1591,5187,74415,57618,3552,88388,76230,both
Kentucky,KY,Calloway County,38280.0,16936.0,0.44242424242424244,8404,15086,72773,51854,8927,94803,78027,both
Kentucky,KY,Campbell County,93702.0,48302.0,0.5154852617873684,27440,39232,106500,77271,23328,133790,105673,both
Kentucky,KY,Carlisle County,4704.0,2610.0,0.5548469387755102,509,1876,87185,62019,1337,100053,71523,both
Kentucky,KY,Carroll County,10987.0,4025.0,0.3663420405934286,772,4087,76214,57753,2779,86908,74002,both
Kentucky,KY,Carter County,26366.0,11420.0,0.4331335811272093,2991,10371,71428,50389,6963,86360,64750,both
Kentucky,KY,Casey County,15918.0,7080.0,0.44477949491142105,1364,6217,59897,41689,4068,70936,52526,both
Kentucky,KY,Christian County,72032.0,21671.0,0.3008523989338072,8965,25676,66827,54190,16935,77343,62703,both
Kentucky,KY,Clark County,37304.0,17868.0,0.47898348702552007,6082,14934,94803,67824,9754,111146,84941,both
Kentucky,KY,Clay County,19648.0,7517.0,0.3825834690553746,2475,7178,56278,39607,5256,61445,45462,both
Kentucky,KY,Clinton County,9148.0,4880.0,0.5334499344118933,1115,3762,57203,42168,2408,70027,54784,both
Kentucky,KY,Crittenden County,8974.0,4008.0,0.44662357922888346,796,3553,69537,47003,2279,85376,76193,both
Kentucky,KY,Cumberland County,6000.0,3439.0,0.5731666666666667,756,2430,52251,39662,1419,62921,54625,both
Kentucky,KY,Daviess County,103458.0,47067.0,0.45493823580583426,18002,41157,86574,65323,26593,104399,83065,both
Kentucky,KY,Edmonson County,12448.0,6247.0,0.5018476863753213,944,4955,66980,54512,3520,78652,67436,both
Kentucky,KY,Elliott County,7245.0,2911.0,0.40179434092477573,499,2289,54636,40074,1583,63508,49012,both
Kentucky,KY,Estill County,13936.0,6289.0,0.4512772675086108,1029,5900,57737,43905,4026,69772,59216,both
Kentucky,KY,Fayette County,320154.0,143762.0,0.44904014942808773,108226,137803,98429,67631,75390,126633,95958,both
Kentucky,KY,Fleming County,15442.0,7000.0,0.45330915684496825,1730,5779,66222,49663,4005,77385,63005,both
Kentucky,KY,Floyd County,34423.0,15650.0,0.4546378874589664,3951,14460,64123,41582,10060,69250,56707,both
Kentucky,KY,Franklin County,51644.0,25749.0,0.4985864766478197,11952,22548,90766,66470,13369,103374,85554,both
Kentucky,KY,Fulton County,6338.0,2145.0,0.3384348374881666,803,2494,47503,36834,1383,61835,49023,both
Kentucky,KY,Gallatin County,8792.0,3917.0,0.4455186533212011,829,3250,77983,62247,2369,85392,67360,both
Kentucky,KY,Garrard County,17829.0,8917.0,0.5001402209882775,2418,6625,78139,62572,4791,86735,70488,both
Kentucky,KY,Grant County,25619.0,11466.0,0.44755845271087863,2502,9235,80154,67940,6183,93161,79271,both
